Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
022um-Control_S36_L001_R1_001	32.75017197890392	32.695138729649166	17.811052510891997	30.029924329282274	30.52327447833066	33.066727814721396	33.66326530612245	32.233662004127495	32.315409309791335	34.24384315523962	37.349965604219214	37.15601926163724	37.42146296720936	38.09243292822747	37.58936023847741	37.78252694336162	36.916968585186886	37.060467782618666	37.178880990598486	37.65517083237789	37.78883283650539	38.235932125659254	38.047741343728504	37.12852556753038	37.75682182985553	37.876748452189865	37.4614079339601	38.26429717954598	37.3967897271268	37.944554001375835	36.55221279523045	37.6827103875258	37.617587709241	37.71368952075212	35.43950928686081	37.368310020637466	37.69568906214171	37.9102499426737	37.12905296950241	37.174799357945425	37.241894060995186	36.51715202935107	35.85760146755331	36.50217839944967	36.64625085989452	36.72639302912176	35.04028892455859	33.71382710387526	35.848085301536344	35.464251318504935	35.43221738133456	35.48083008484293	35.17670259114882	34.15624856684247	34.978697546434304	35.313185049300614	34.67016739279982	34.576645264847514
022um-Control_S36_L001_R2_001	29.940495299243292	32.081288695253384	32.034625085989454	31.814492088970418	32.5781930749828	36.31162577390507	35.57291905526255	36.117404265076814	36.37411144232974	36.68465948177023	36.03423526714056	34.64210043567989	36.107544141252006	37.5921577619812	37.40357716120157	37.321462967209364	35.99938087594588	36.206810364595285	36.62710387525796	34.747833065810596	35.70114652602614	37.15952763127723	36.90855308415502	37.8436138500344	37.57642742490255	37.345494152717265	37.15083696399908	36.88754872735611	35.63109378582894	37.84666360926393	35.73068103645953	37.234808530153636	36.98401742719559	37.88936023847741	36.8480394404953	35.18553084155011	37.066521440036695	37.190713139188254	36.938706718642514	36.21302453565696	35.53201100664985	34.79419857830773	34.84434762669112	36.90043567988993	34.761247420316444	36.31261178628755	34.38172437514332	35.9364824581518	34.57360697087824	34.26223343269892	34.55549185966522	33.2333639073607	34.33944049529924	33.87656500802568	33.842903003898186	34.270282045402425	34.3711534051823	30.532045402430636
20210602-MA-ABB1F_S31_L001_R1_001	32.58494957331265	32.7011249030256	18.500581846392553	30.65690457719162	30.177269200930954	31.724592707525215	32.31497284716835	32.48642358417378	32.52249806051203	34.74538401861908	37.249728471683476	37.27986811481769	37.196043444530645	38.247207137315755	37.61474010861132	37.7677269200931	36.93126454615982	37.38657874321179	36.59701318851823	37.53758727695889	37.203258339798296	37.34871993793639	37.47350659425912	36.912684251357646	37.762490302560124	37.09972847168348	36.69965089216447	37.08712179984484	36.777812257564	37.316175329712955	36.799456943366955	36.73246702870442	36.19681923972072	36.057796741660205	35.52579519006982	36.47323506594259	36.63238944918541	36.11342125678821	36.17032583397983	36.00930954228084	36.148332040341344	35.618541505042664	35.64794414274631	35.451900698215674	35.34076803723817	35.43475562451513	34.089138867339024	34.17199379363848	35.21815360744763	34.56741660201707	34.87265321955004	34.432583397982924	34.243910007757954	33.309852598913885	34.0356477889837	34.76617532971296	33.35062063615205	31.60744763382467
20210602-MA-ABB1F_S31_L001_R2_001	30.166602017067493	32.06264546159814	31.67610550814585	31.671062839410396	31.908068269976727	36.11132660977502	35.52211016291699	33.87548487199379	34.659813809154386	35.55279286268426	36.13572536850271	34.95403413498836	36.07521334367727	37.41055081458495	36.46536074476339	36.350271528316526	35.86675717610551	36.318114817688134	36.82831652443755	35.076920093095424	35.555546935609	37.40632273079907	36.779053529868115	37.26082234290148	37.501241272304114	37.39391000775795	37.441155934833205	37.08502715283165	36.11803723816912	37.415709852598916	36.40069821567106	37.324941815360745	36.166834755624514	37.26214119472459	36.389371605896045	35.66586501163693	36.183475562451505	36.20612878200156	35.710085337470915	35.310744763382466	35.126260667183864	35.232311869666404	35.58483320403414	36.00876648564779	34.56144297905353	35.37412723041117	34.84387121799845	35.10310318076027	33.966252909231955	34.62366175329713	34.69010861132661	32.86683475562452	33.74542280837859	33.3456167571761	32.93653995345228	33.216446858029485	33.72432117920869	30.59455003878976
20210602-MA-ABB1P_S28_L001_R1_001	32.327657889526826	32.67075826568996	18.227677687586617	30.710156404672343	30.281924371411602	31.80419718867551	32.39635715699861	32.54424866363097	32.57513363690359	35.03520095030687	37.25389031874876	37.37295585032666	37.25238566620472	38.32920213819045	37.70940407840031	37.85218768560681	37.077370817659876	37.4674717877648	36.78435953276579	37.735775094040775	37.312254999010094	37.53759651554147	37.65705800831519	37.19596119580281	37.87246089883191	37.37814294199169	36.8307265887943	37.213937834092256	36.94353593347852	37.558503266679864	37.07372797465848	37.01453177588596	36.56464066521481	36.47919223916056	36.03128093446843	36.727657889526824	36.90346466046327	36.32722233221144	36.409503068699266	36.354345674123934	36.44652544050683	35.936883785389035	36.0919421896654	35.90370223718075	35.602454959413976	35.72057018412196	34.37806374975252	34.74670362304494	35.53027123341913	34.98915066323501	35.11387843991289	34.75735497921204	34.61694713918036	33.7670560285092	34.44581271035438	35.018293407246084	33.73019204117996	32.34141754108097
20210602-MA-ABB1P_S28_L001_R2_001	32.01880815680063	32.26865967135221	31.90417739061572	31.11720451395763	31.96772916254207	35.97683627004554	35.6056226489804	33.031676895664226	34.40209859433776	35.55545436547218	36.0793110275193	35.00229657493565	36.14369431795684	37.40209859433775	36.64110077212433	36.469055632548006	35.956246287863785	36.36028509206098	36.89602058998218	34.94892100574144	35.62819243714116	37.41282914274401	36.97113442882598	37.384121956048304	37.54020985943377	37.48457731142348	37.48818055830528	37.110314789150664	36.294793110275194	37.41750148485448	36.59651554147693	37.380993862601464	36.35149475351416	37.33621065135617	36.45713720055435	35.688022173826965	36.38166699663433	36.30390021777866	35.75002969708969	35.478637893486436	35.23341912492576	35.44925757275787	35.89835676103742	36.16076024549594	34.733003365670164	35.58178578499307	34.94179370421699	35.057889526826365	34.20657295585032	34.81754108097406	34.722787566818454	32.85559295189071	33.95454365472184	33.62605424668382	33.045891902593546	33.48707186695704	33.9295189071471	30.837853890318748
20210602-MA-ABB1W_S58_L001_R1_001	32.59545159194282	32.550877192982455	18.58180636777128	30.728525016244316	30.290448343079923	31.906302794022093	32.422482131254064	32.619753086419756	32.65899935022742	34.91269655620532	37.32909681611436	37.4108122157245	37.326445743989595	38.383365821962315	37.76085769980507	37.91607537361923	37.11901234567901	37.505964912280696	36.823651721897335	37.690734243014944	37.36400259909031	37.53013645224172	37.68231319038337	37.20460038986355	37.93616634178038	37.39303443794672	36.886549707602335	37.25463287849253	37.072644574398964	37.52959064327486	37.072904483430804	36.96821312540611	36.53380116959064	36.38960363872645	35.997842755035734	36.67578947368421	36.85910331384015	36.295750487329435	36.38289798570501	36.33775178687459	36.48608187134503	35.93551656920077	36.06726445743989	35.84896686159844	35.62747238466537	35.711968810916176	34.44654970760234	34.562625081221576	35.45510071474983	34.959532163742686	35.04543209876543	34.68231319038337	34.600935672514616	33.7787134502924	34.41426900584795	35.04626380766731	33.72901884340481	32.14541910331384
20210602-MA-ABB1W_S58_L001_R2_001	29.90422352176738	31.72488628979857	31.784925276153345	31.737751786874593	32.030799220272904	36.30019493177388	35.901104613385314	32.96530214424951	34.407797270955164	35.598362573099415	36.28309291747888	35.27591942820013	36.312722547108514	37.637374918778434	36.77026640675764	36.536218323586745	36.22541910331385	36.51295646523717	37.06331384015594	35.35885640025991	35.85671215074724	37.578947368421055	36.985003248862895	37.46375568551007	37.57317738791423	37.57905133203379	37.56262508122158	37.24010396361274	36.39072124756335	37.52712150747239	36.53728395061728	37.50861598440546	36.32589993502274	37.342274204028584	36.54640675763483	35.829681611435994	36.37686809616635	36.38292397660819	35.79667316439246	35.55027940220923	35.347472384665366	35.4909681611436	35.88842105263158	36.14910981156596	34.829083820662774	35.5616114359974	35.076751137102015	35.14952566601689	34.285614035087725	34.82723846653671	34.886029889538655	33.147758284600386	34.141988304093566	33.564262508122155	33.03267056530215	33.375282651072126	33.89296946068876	30.82488628979857
20210602-MA-ABS1F_S45_L001_R1_001	32.457826598666145	32.38426834052569	18.384268340525697	30.745194193801492	30.22185170655159	31.652412710867008	32.32424480188309	32.609650843468025	32.55884660651236	34.77194978422911	37.35052961945861	37.37269517457827	37.26555511965476	38.355982738328755	37.717183209101606	37.82840329540996	37.055825814044724	37.49207532365634	36.60537465672813	37.521890937622594	37.22302863868184	37.38815221655551	37.54707728520988	37.101020007846216	37.8637897214594	37.22346018046293	36.71216163201255	37.1262063554335	36.913848568065916	37.43193409180071	36.911533934876424	36.94958807375441	36.35696351510396	36.24609650843468	35.702981561396626	36.595763044331115	36.69176147508827	36.160886622204785	36.272577481365246	36.19478226755591	36.30631620243233	35.715535504119266	35.76979207532365	35.58520988622989	35.39697920753237	35.51459395841506	34.19917614750882	34.28203216947823	35.30109846998823	34.721380933699486	34.90211847783444	34.45453118870145	34.39482149862691	33.435817967830516	34.17661828167909	34.94609650843468	33.497371518242446	31.99166339741075
